customer_id,transaction_id,account_id,date,amount,name,merchant_name,payment_channel,pending,pfc_primary,pfc_detailed
cu_00001,txn_acbbcd59917ebbbec0a8,acc_c7c57e9122edfe7c0cf3,2026-03-07,55.89,CAFE RIO #23 SLC,Cafe Rio,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_76d4fc4abd7d62f4eb28,acc_c7c57e9122edfe7c0cf3,2026-03-08,195.04,ROCKY MTN POWER,Rocky Mountain Power,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_GAS_AND_ELECTRICITY
cu_00001,txn_b93b9608e29c88a11ed7,acc_c7c57e9122edfe7c0cf3,2026-03-08,34.0,OVERDRAFT ITEM FEE,,other,False,BANK_FEES,BANK_FEES_OVERDRAFT_FEES
cu_00001,txn_5aa2b22b2aa2bca8421a,acc_c7c57e9122edfe7c0cf3,2026-03-09,81.63,COSTCO WHSE #0683,Costco,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_0f938c98caf7bd9a63b8,acc_c7c57e9122edfe7c0cf3,2026-03-09,-311.56,CASH DEPOSIT BRANCH 0114,,other,False,TRANSFER_IN,TRANSFER_IN_DEPOSIT
cu_00001,txn_e1626a83d5130607bacd,acc_c7c57e9122edfe7c0cf3,2026-03-10,12.23,CHICK-FIL-A #02281,Chick-fil-A,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_c53ff0462cae6d877035,acc_c7c57e9122edfe7c0cf3,2026-03-12,114.4,COMCAST 8013539 UT,Xfinity,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_INTERNET_AND_CABLE
cu_00001,txn_46541561f68662ee449b,acc_c7c57e9122edfe7c0cf3,2026-03-12,34.0,OVERDRAFT ITEM FEE,,other,False,BANK_FEES,BANK_FEES_OVERDRAFT_FEES
cu_00001,txn_baa1ff44b9200239502b,acc_c7c57e9122edfe7c0cf3,2026-03-13,65.29,TRADER JOE S #612,Trader Joe's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_992d7673e3024a54da28,acc_c7c57e9122edfe7c0cf3,2026-03-13,34.0,OVERDRAFT ITEM FEE,,other,False,BANK_FEES,BANK_FEES_OVERDRAFT_FEES
cu_00001,txn_7c60d74db749ca4b0945,acc_c7c57e9122edfe7c0cf3,2026-03-15,-1476.15,DIRECT DEP DELTA AIR LINES PAY,,other,False,INCOME,INCOME_WAGES
cu_00001,txn_a686324a57d2adb27bc8,acc_c7c57e9122edfe7c0cf3,2026-03-15,63.4,AMAZON.COM*M23H88,Amazon,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_821e1a70ff1704c5d0a2,acc_c7c57e9122edfe7c0cf3,2026-03-17,814.57,CHASE CREDIT CRD EPAY,Chase,online,False,LOAN_PAYMENTS,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT
cu_00001,txn_d1e8b28c6f4a982e3e3a,acc_c7c57e9122edfe7c0cf3,2026-03-21,28.29,CAFE RIO #23 SLC,Cafe Rio,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_29272718ebd488af6cd8,acc_c7c57e9122edfe7c0cf3,2026-03-22,113.92,HOMEDEPOT.COM,The Home Depot,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_87ead1137daff442a6ec,acc_c7c57e9122edfe7c0cf3,2026-03-23,40.67,CHICK-FIL-A #02281,Chick-fil-A,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_b24d012bf5cdc6aac1e1,acc_c7c57e9122edfe7c0cf3,2026-03-23,44.91,OLD NAVY US 5341,Old Navy,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_cfe91e08790955324a0c,acc_c7c57e9122edfe7c0cf3,2026-03-25,156.39,HARMONS - CITY CREEK,Harmons,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_5ff636b1e958319c17b0,acc_c7c57e9122edfe7c0cf3,2026-03-25,35.59,MAVERIK #338,Maverik,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_0906de716ade03cd674e,acc_c7c57e9122edfe7c0cf3,2026-03-25,34.0,OVERDRAFT ITEM FEE,,other,False,BANK_FEES,BANK_FEES_OVERDRAFT_FEES
cu_00001,txn_59e2d4d685a2a0547730,acc_c7c57e9122edfe7c0cf3,2026-03-26,15.49,NETFLIX.COM,Netflix,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_af7a786fb34076c5b4f4,acc_c7c57e9122edfe7c0cf3,2026-03-26,11.99,SPOTIFY USA,Spotify,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_02546392e12aff76cb80,acc_c7c57e9122edfe7c0cf3,2026-03-26,17.99,HULU 877-8244858,Hulu,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_c587704d1aaac9fc5cf6,acc_c7c57e9122edfe7c0cf3,2026-04-01,-1409.91,DIRECT DEP DELTA AIR LINES PAY,,other,False,INCOME,INCOME_WAGES
cu_00001,txn_8be2e56bdd33bf5842f5,acc_c7c57e9122edfe7c0cf3,2026-04-02,76.53,DOORDASH*ORDER,DoorDash,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_432c316e65753bd2e31d,acc_c7c57e9122edfe7c0cf3,2026-04-02,57.58,CAFE RIO #23 SLC,Cafe Rio,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_c56226749c259286a9e8,acc_c7c57e9122edfe7c0cf3,2026-04-03,1100.0,GREYSTAR PROP MGMT RENT,,other,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_RENT
cu_00001,txn_91a188ccb14a03314801,acc_c7c57e9122edfe7c0cf3,2026-04-08,202.69,ROCKY MTN POWER,Rocky Mountain Power,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_GAS_AND_ELECTRICITY
cu_00001,txn_253c5a2f0df7f6fb93c8,acc_c7c57e9122edfe7c0cf3,2026-04-08,34.0,OVERDRAFT ITEM FEE,,other,False,BANK_FEES,BANK_FEES_OVERDRAFT_FEES
cu_00001,txn_12df0b79d5c8f213ab37,acc_c7c57e9122edfe7c0cf3,2026-04-09,35.82,COSTCO WHSE #0683,Costco,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_62a66cd0d17abc839e08,acc_c7c57e9122edfe7c0cf3,2026-04-12,131.83,COMCAST 8013539 UT,Xfinity,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_INTERNET_AND_CABLE
cu_00001,txn_078ec694750f7de73d26,acc_c7c57e9122edfe7c0cf3,2026-04-12,-401.18,CASH DEPOSIT BRANCH 0114,,other,False,TRANSFER_IN,TRANSFER_IN_DEPOSIT
cu_00001,txn_69e030f83cb4f97fad36,acc_c7c57e9122edfe7c0cf3,2026-04-15,-1417.46,DIRECT DEP DELTA AIR LINES PAY,,other,False,INCOME,INCOME_WAGES
cu_00001,txn_3d5c0d00a09243472b02,acc_c7c57e9122edfe7c0cf3,2026-04-16,42.74,MCDONALD'S F5821,McDonald's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_79675d51d4744af8a153,acc_c7c57e9122edfe7c0cf3,2026-04-16,31.85,STARBUCKS 800 S MAIN,Starbucks,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_789de657e7274bcec85c,acc_c7c57e9122edfe7c0cf3,2026-04-17,705.14,CHASE CREDIT CRD EPAY,Chase,online,False,LOAN_PAYMENTS,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT
cu_00001,txn_b83aa5b607b357834cc3,acc_c7c57e9122edfe7c0cf3,2026-04-17,23.76,DOORDASH*ORDER,DoorDash,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_c183621dbda0ae9b5732,acc_c7c57e9122edfe7c0cf3,2026-04-18,35.56,MCDONALD'S F5821,McDonald's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_78fa9a337d40deb0172b,acc_c7c57e9122edfe7c0cf3,2026-04-20,55.34,AMZN MKTP US*2K3LP09Q1,Amazon,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_e2e08adc87fe0e4f7e5e,acc_c7c57e9122edfe7c0cf3,2026-04-20,23.84,MAVERIK #338,Maverik,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_a00f0bf27dc404bea798,acc_c7c57e9122edfe7c0cf3,2026-04-23,16.95,AMAZON.COM*M23H88,Amazon,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_8997f753c3f3aab74d2d,acc_c7c57e9122edfe7c0cf3,2026-04-24,135.63,TRADER JOE S #612,Trader Joe's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_ffd1392b341f04ebb165,acc_c7c57e9122edfe7c0cf3,2026-04-24,40.78,HOMEDEPOT.COM,The Home Depot,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_53b6e41556ee64415685,acc_c7c57e9122edfe7c0cf3,2026-04-26,15.49,NETFLIX.COM,Netflix,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_0e90908b86a0cd235fa2,acc_c7c57e9122edfe7c0cf3,2026-04-26,11.99,SPOTIFY USA,Spotify,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_2707768019ca59c22c65,acc_c7c57e9122edfe7c0cf3,2026-04-26,17.99,HULU 877-8244858,Hulu,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_e84aa5c0da92fb6fae10,acc_c7c57e9122edfe7c0cf3,2026-04-27,8.22,STARBUCKS 800 S MAIN,Starbucks,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_2ff9b72f692b5b190744,acc_c7c57e9122edfe7c0cf3,2026-04-29,21.5,EVEN STEVENS SANDW,Even Stevens,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_ced4fa3a54cd648d87e4,acc_c7c57e9122edfe7c0cf3,2026-04-29,103.45,AMAZON.COM*M23H88,Amazon,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_a8e33519e64dc0ad6134,acc_c7c57e9122edfe7c0cf3,2026-05-01,-1449.45,DIRECT DEP DELTA AIR LINES PAY,,other,False,INCOME,INCOME_WAGES
cu_00001,txn_2ca7e55430e79483dea3,acc_c7c57e9122edfe7c0cf3,2026-05-01,20.51,EVEN STEVENS SANDW,Even Stevens,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_a46848436b4c9e0ab91f,acc_c7c57e9122edfe7c0cf3,2026-05-01,29.53,CAFE RIO #23 SLC,Cafe Rio,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_7c4b92352c15fc27ec0a,acc_c7c57e9122edfe7c0cf3,2026-05-02,56.21,HARMONS - CITY CREEK,Harmons,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_db9c77fd8e1ed13ab1d2,acc_c7c57e9122edfe7c0cf3,2026-05-03,1100.0,GREYSTAR PROP MGMT RENT,,other,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_RENT
cu_00001,txn_e02f8c8a2bf31575fc3b,acc_c7c57e9122edfe7c0cf3,2026-05-07,103.76,CHICK-FIL-A #02281,Chick-fil-A,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_9f6ff189829119b5985c,acc_c7c57e9122edfe7c0cf3,2026-05-07,30.98,AMZN MKTP US*2K3LP09Q1,Amazon,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_8ddea4076a2e4fd3fb0a,acc_c7c57e9122edfe7c0cf3,2026-05-08,312.42,ROCKY MTN POWER,Rocky Mountain Power,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_GAS_AND_ELECTRICITY
cu_00001,txn_e66c181a179b12fc292e,acc_c7c57e9122edfe7c0cf3,2026-05-08,55.17,AMAZON.COM*M23H88,Amazon,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_37d96da19d77f437e197,acc_c7c57e9122edfe7c0cf3,2026-05-08,34.0,OVERDRAFT ITEM FEE,,other,False,BANK_FEES,BANK_FEES_OVERDRAFT_FEES
cu_00001,txn_5a688e23a3154430a7e3,acc_c7c57e9122edfe7c0cf3,2026-05-12,113.47,COMCAST 8013539 UT,Xfinity,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_INTERNET_AND_CABLE
cu_00001,txn_c87c113aa8488c7c242d,acc_c7c57e9122edfe7c0cf3,2026-05-15,-1496.75,DIRECT DEP DELTA AIR LINES PAY,,other,False,INCOME,INCOME_WAGES
cu_00001,txn_70418fef7d3c9c5237ea,acc_c7c57e9122edfe7c0cf3,2026-05-16,40.19,EVEN STEVENS SANDW,Even Stevens,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_dfcc0d09afc502fde620,acc_c7c57e9122edfe7c0cf3,2026-05-17,724.23,CHASE CREDIT CRD EPAY,Chase,online,False,LOAN_PAYMENTS,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT
cu_00001,txn_fb955fd7969853af9af6,acc_c7c57e9122edfe7c0cf3,2026-05-17,25.48,CHICK-FIL-A #02281,Chick-fil-A,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_8b6669656b678d88b4db,acc_c7c57e9122edfe7c0cf3,2026-05-18,61.84,TRADER JOE S #612,Trader Joe's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_dc120c06a304589df4dc,acc_c7c57e9122edfe7c0cf3,2026-05-18,7.37,MCDONALD'S F5821,McDonald's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_acb4d85fab8354ebfb6d,acc_c7c57e9122edfe7c0cf3,2026-05-18,18.07,STARBUCKS 800 S MAIN,Starbucks,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_39871c934896256d6d96,acc_c7c57e9122edfe7c0cf3,2026-05-24,31.81,CHEVRON 0207754,Chevron,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_94c32a2d17eedd975182,acc_c7c57e9122edfe7c0cf3,2026-05-26,15.49,NETFLIX.COM,Netflix,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_419ee1ebf035fa620b6d,acc_c7c57e9122edfe7c0cf3,2026-05-26,11.99,SPOTIFY USA,Spotify,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_8a41e3c61c9fa69d3ba8,acc_c7c57e9122edfe7c0cf3,2026-05-26,17.99,HULU 877-8244858,Hulu,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_7c89fb06b6ae2cd5a5b5,acc_c7c57e9122edfe7c0cf3,2026-05-31,43.53,TRADER JOE S #612,Trader Joe's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_4bc8a369656895c10f87,acc_c7c57e9122edfe7c0cf3,2026-05-31,12.67,CAFE RIO #23 SLC,Cafe Rio,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_161a259cbbbeec67dc8a,acc_c7c57e9122edfe7c0cf3,2026-05-31,166.29,OLD NAVY US 5341,Old Navy,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_89aa590899d0ba82955c,acc_c7c57e9122edfe7c0cf3,2026-06-01,-1502.0,DIRECT DEP DELTA AIR LINES PAY,,other,False,INCOME,INCOME_WAGES
cu_00001,txn_fd2085cc23434a72d7ea,acc_c7c57e9122edfe7c0cf3,2026-06-02,32.62,MAVERIK #338,Maverik,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_db604f3790439bdc98da,acc_c7c57e9122edfe7c0cf3,2026-06-03,1100.0,GREYSTAR PROP MGMT RENT,,other,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_RENT
cu_00001,txn_19843b654a3d13890b80,acc_c7c57e9122edfe7c0cf3,2026-06-05,19.92,MCDONALD'S F5821,McDonald's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_45513e63c95b32523110,acc_c7c57e9122edfe7c0cf3,2026-06-06,32.95,MCDONALD'S F5821,McDonald's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_7b840ce44826b7650eb3,acc_c7c57e9122edfe7c0cf3,2026-06-08,275.32,ROCKY MTN POWER,Rocky Mountain Power,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_GAS_AND_ELECTRICITY
cu_00001,txn_2e0ffce501b49c7ca74f,acc_c7c57e9122edfe7c0cf3,2026-06-08,48.21,OLD NAVY US 5341,Old Navy,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_c5324ab835d345a1457d,acc_c7c57e9122edfe7c0cf3,2026-06-10,35.39,SHELL OIL 57444223,Shell,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_cb8f9e5cb9d702ef15eb,acc_c7c57e9122edfe7c0cf3,2026-06-12,74.45,COMCAST 8013539 UT,Xfinity,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_INTERNET_AND_CABLE
cu_00001,txn_8ae345b5f4fd1cc77dda,acc_c7c57e9122edfe7c0cf3,2026-06-12,34.0,OVERDRAFT ITEM FEE,,other,False,BANK_FEES,BANK_FEES_OVERDRAFT_FEES
cu_00001,txn_318baa593a4efcf96eb4,acc_c7c57e9122edfe7c0cf3,2026-06-13,36.09,MAVERIK #338,Maverik,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_c7b33c4f6910f0f8069c,acc_c7c57e9122edfe7c0cf3,2026-06-15,-1561.63,DIRECT DEP DELTA AIR LINES PAY,,other,False,INCOME,INCOME_WAGES
cu_00001,txn_3a32a929e95ff1035e98,acc_c7c57e9122edfe7c0cf3,2026-06-17,588.15,CHASE CREDIT CRD EPAY,Chase,online,False,LOAN_PAYMENTS,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT
cu_00001,txn_b19c9ef70b2367033337,acc_c7c57e9122edfe7c0cf3,2026-06-17,31.11,MAVERIK #338,Maverik,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_433a7ad2fc391df18426,acc_c7c57e9122edfe7c0cf3,2026-06-17,37.18,SHELL OIL 57444223,Shell,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_8dd1b79d36e62cbb2210,acc_c7c57e9122edfe7c0cf3,2026-06-18,73.4,COSTCO WHSE #0683,Costco,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_18567955a1bfbf5df9c7,acc_c7c57e9122edfe7c0cf3,2026-06-19,12.26,CHICK-FIL-A #02281,Chick-fil-A,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_efd15787280dbc6afae6,acc_c7c57e9122edfe7c0cf3,2026-06-19,24.36,SHELL OIL 57444223,Shell,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_44abade89875c4ff5c69,acc_c7c57e9122edfe7c0cf3,2026-06-21,103.66,TARGET 0002132 SLC,Target,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_adb8c208226f00c689ac,acc_c7c57e9122edfe7c0cf3,2026-06-23,48.79,WINCO FOODS 117,WinCo Foods,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_b56278071ebe091fbeec,acc_c7c57e9122edfe7c0cf3,2026-06-24,34.7,HOMEDEPOT.COM,The Home Depot,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_b61cc9495d162f3eeef1,acc_c7c57e9122edfe7c0cf3,2026-06-25,20.56,EVEN STEVENS SANDW,Even Stevens,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_5210dd7b79089e4a1db9,acc_c7c57e9122edfe7c0cf3,2026-06-26,15.49,NETFLIX.COM,Netflix,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_7cee3b0d9720b76bd54e,acc_c7c57e9122edfe7c0cf3,2026-06-26,11.99,SPOTIFY USA,Spotify,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_a5b526e8f79034034b6e,acc_c7c57e9122edfe7c0cf3,2026-06-26,17.99,HULU 877-8244858,Hulu,online,False,ENTERTAINMENT,ENTERTAINMENT_TV_AND_MOVIES
cu_00001,txn_954ca7eb5786517af01c,acc_c7c57e9122edfe7c0cf3,2026-06-26,46.33,MAVERIK #338,Maverik,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_7c04a9e89eb6fd3a946e,acc_c7c57e9122edfe7c0cf3,2026-06-27,48.45,SMITHS FOOD #44,Smith's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_d9b2c18ab63c114ef647,acc_c7c57e9122edfe7c0cf3,2026-06-27,49.85,MCDONALD'S F5821,McDonald's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_3e86a8dc1f9d0098569a,acc_c7c57e9122edfe7c0cf3,2026-06-27,13.87,DOORDASH*ORDER,DoorDash,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_796816299f6e4af430a5,acc_c7c57e9122edfe7c0cf3,2026-06-27,26.74,TARGET 0002132 SLC,Target,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_120472019c711e45b7b5,acc_c7c57e9122edfe7c0cf3,2026-06-30,67.89,CAFE RIO #23 SLC,Cafe Rio,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_58c33c36073b1970c496,acc_c7c57e9122edfe7c0cf3,2026-07-01,-1382.34,DIRECT DEP DELTA AIR LINES PAY,,other,False,INCOME,INCOME_WAGES
cu_00001,txn_feee5a71f1c6a7880be8,acc_c7c57e9122edfe7c0cf3,2026-07-03,1100.0,GREYSTAR PROP MGMT RENT,,other,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_RENT
cu_00001,txn_9b143363acce9035fcbd,acc_c7c57e9122edfe7c0cf3,2026-07-08,220.28,ROCKY MTN POWER,Rocky Mountain Power,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_GAS_AND_ELECTRICITY
cu_00001,txn_bc0e5952dfc2c000886f,acc_c7c57e9122edfe7c0cf3,2026-07-11,41.15,COSTCO WHSE #0683,Costco,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_427481b0231292f71330,acc_c7c57e9122edfe7c0cf3,2026-07-11,34.24,MAVERIK #338,Maverik,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_786512fa99d46eac0db3,acc_c7c57e9122edfe7c0cf3,2026-07-12,109.84,COMCAST 8013539 UT,Xfinity,online,False,RENT_AND_UTILITIES,RENT_AND_UTILITIES_INTERNET_AND_CABLE
cu_00001,txn_22119813e4b7adb8d06a,acc_c7c57e9122edfe7c0cf3,2026-07-12,22.32,COSTCO WHSE #0683,Costco,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_228afc0a586e42f9cb7a,acc_c7c57e9122edfe7c0cf3,2026-07-12,19.12,DOORDASH*ORDER,DoorDash,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_aaf3744b0ab50b4003f9,acc_c7c57e9122edfe7c0cf3,2026-07-14,26.19,SMITHS FOOD #44,Smith's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_6625d3c97acc8570ec1d,acc_c7c57e9122edfe7c0cf3,2026-07-15,-1413.63,DIRECT DEP DELTA AIR LINES PAY,,other,False,INCOME,INCOME_WAGES
cu_00001,txn_5d108af99fdd9d00f35e,acc_c7c57e9122edfe7c0cf3,2026-07-16,13.51,CAFE RIO #23 SLC,Cafe Rio,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_98f4bc107b711249caa7,acc_c7c57e9122edfe7c0cf3,2026-07-17,610.97,CHASE CREDIT CRD EPAY,Chase,online,False,LOAN_PAYMENTS,LOAN_PAYMENTS_CREDIT_CARD_PAYMENT
cu_00001,txn_8f279850dbdd93ec0006,acc_c7c57e9122edfe7c0cf3,2026-07-17,81.27,SHELL OIL 57444223,Shell,in store,False,TRANSPORTATION,TRANSPORTATION_GAS
cu_00001,txn_8320aaed3a753c2aa3a5,acc_c7c57e9122edfe7c0cf3,2026-07-18,117.3,WINCO FOODS 117,WinCo Foods,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_0cb6c16d28b2fa3d2c71,acc_c7c57e9122edfe7c0cf3,2026-07-18,14.98,DOORDASH*ORDER,DoorDash,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_975b533c2c8afe86ff44,acc_c7c57e9122edfe7c0cf3,2026-07-18,52.85,MCDONALD'S F5821,McDonald's,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_ebbd927ff946ff86883e,acc_c7c57e9122edfe7c0cf3,2026-07-18,9.81,DOORDASH*ORDER,DoorDash,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
cu_00001,txn_9dfd20171286a5d059db,acc_c7c57e9122edfe7c0cf3,2026-07-18,12.55,AMZN MKTP US*2K3LP09Q1,Amazon,in store,False,GENERAL_MERCHANDISE,GENERAL_MERCHANDISE_ONLINE_MARKETPLACES
cu_00001,txn_a3094eb89532a08738a8,acc_c7c57e9122edfe7c0cf3,2026-07-19,39.02,WINCO FOODS 117,WinCo Foods,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_GROCERIES
cu_00001,txn_be5b27154bd8081956b3,acc_c7c57e9122edfe7c0cf3,2026-07-19,20.73,DOORDASH*ORDER,DoorDash,in store,False,FOOD_AND_DRINK,FOOD_AND_DRINK_RESTAURANT
